movieId,title,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,FilmNoir,Horror,Musical,Mystery,Romance,SciFi,Thriller,War,Western,NA,imdbId
376,"River Wild, The (1994)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,110997
377,Speed (1994),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,111257
378,Speechless (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,111256
379,Timecop (1994),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,111438
380,True Lies (1994),1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,111503
381,When a Man Loves a Woman (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,111693
382,Wolf (1994),0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,111742
383,Wyatt Earp (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,111756
390,Faster Pussycat! Kill! Kill! (1965),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,59170
393,Street Fighter (1994),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111301
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110027
407,In the Mouth of Madness (1995),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,113409
410,Addams Family Values (1993),0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,106220
412,"Age of Innocence, The (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106226
413,Airheads (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109068
414,"Air Up There, The (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109067
415,Another Stakeout (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106292
416,Bad Girls (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,109198
417,Barcelona (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,109219
419,"Beverly Hillbillies, The (1993)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106400
420,Beverly Hills Cop III (1994),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,109254
421,Black Beauty (1994),0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109279
422,Blink (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,109297
423,Blown Away (1994),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,109303
426,Body Snatchers (1993),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,106452
427,Boxing Helena (1993),0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,106471
428,"Bronx Tale, A (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106489
429,Cabin Boy (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109361
431,Carlito's Way (1993),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,106519
432,City Slickers II: The Legend of Curly's Gold (1994),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,109439
433,Clean Slate (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109443
434,Cliffhanger (1993),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106582
435,Coneheads (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,106598
436,Color of Night (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,109456
437,Cops and Robbersons (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109480
438,"Cowboy Way, The (1994)",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109493
440,Dave (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,106673
441,Dazed and Confused (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106677
442,Demolition Man (1993),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,106697
444,Even Cowgirls Get the Blues (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,106834
445,Fatal Instinct (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106873
446,Farewell My Concubine (Ba wang bie ji) (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,106332
448,Fearless (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106881
450,With Honors (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,111732
453,For Love or Money (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,106941
454,"Firm, The (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,106918
455,Free Willy (1993),0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106965
457,"Fugitive, The (1993)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106977
458,Geronimo: An American Legend (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,107004
459,"Getaway, The (1994)",1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,109890
464,Hard Target (1993),1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,107076
466,Hot Shots! Part Deux (1993),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,107144
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,112966
469,"House of the Spirits, The (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,107151
471,"Hudsucker Proxy, The (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110074
472,I'll Do Anything (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110097
473,In the Army Now (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,110123
474,In the Line of Fire (1993),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,107206
475,In the Name of the Father (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,107207
477,What's Love Got to Do with It? (1993),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,108551
480,Jurassic Park (1993),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,107290
481,Kalifornia (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,107302
482,Killing Zoe (1994),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,110265
485,Last Action Hero (1993),1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,107362
489,Made in America (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107478
490,Malice (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,107497
491,"Man Without a Face, The (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,107501
492,Manhattan Murder Mystery (1993),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,107507
493,Menace II Society (1993),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,107554
494,Executive Decision (1996),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,116253
497,Much Ado About Nothing (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,107616
500,Mrs. Doubtfire (1993),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,107614
501,Naked (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,107653
502,"Next Karate Kid, The (1994)",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,110657
505,North (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110687
507,"Perfect World, A (1993)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,107808
508,Philadelphia (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,107818
509,"Piano, The (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,107822
514,"Ref, The (1994)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110955
515,"Remains of the Day, The (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,107943
516,Renaissance Man (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110971
517,Rising Sun (1993),1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,107969
519,RoboCop 3 (1993),1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,107978
520,Robin Hood: Men in Tights (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107977
522,Romper Stomper (1992),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,105275
524,Rudy (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108002
527,Schindler's List (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,108052
529,Searching for Bobby Fischer (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108065
531,"Secret Garden, The (1993)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108071
532,Serial Mom (1994),0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,111127
533,"Shadow, The (1994)",1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,111143
534,Shadowlands (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,108101
535,Short Cuts (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108122
537,Sirens (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,111201
538,Six Degrees of Separation (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108149
539,Sleepless in Seattle (1993),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,108160
540,Sliver (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,108162
541,Blade Runner (1982),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,83658
542,Son in Law (1993),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,108186
543,So I Married an Axe Murderer (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,108174
544,Striking Distance (1993),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108238
546,Super Mario Bros. (1993),1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,108255
548,Terminal Velocity (1994),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,111400
550,Threesome (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,111418
551,"Nightmare Before Christmas, The (1993)",0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,107688
552,"Three Musketeers, The (1993)",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,108333
553,Tombstone (1993),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,108358
555,True Romance (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,108399
556,"War Room, The (1993)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108515
558,"Pagemaster, The (1994)",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110763
562,Welcome to the Dollhouse (1995),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,114906
569,Little Big League (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110363
575,"Little Rascals, The (1994)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110366
580,Princess Caraboo (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110892
585,"Brady Bunch Movie, The (1995)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112572
586,Home Alone (1990),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99785
587,Ghost (1990),0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,99653
588,Aladdin (1992),0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,103639
589,Terminator 2: Judgment Day (1991),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,103064
590,Dances with Wolves (1990),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,99348
592,Batman (1989),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,96895
593,"Silence of the Lambs, The (1991)",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,102926
594,Snow White and the Seven Dwarfs (1937),0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,29583
595,Beauty and the Beast (1991),0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,101414
596,Pinocchio (1940),0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,32910
597,Pretty Woman (1990),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100405
599,"Wild Bunch, The (1969)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65214
605,One Fine Day (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,117247
608,Fargo (1996),0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,116282
609,Homeward Bound II: Lost in San Francisco (1996),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116552
610,Heavy Metal (1981),1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,82509
611,Hellraiser: Bloodline (1996),1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,116514
612,"Pallbearer, The (1996)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117283
613,Jane Eyre (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,116684
616,"Aristocats, The (1970)",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65421
619,Ed (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116165
627,"Last Supper, The (1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,113613
628,Primal Fear (1996),0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,117381
631,All Dogs Go to Heaven 2 (1996),0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,115509
637,Sgt. Bilko (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117608
640,Diabolique (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,116095
647,Courage Under Fire (1996),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,115956
648,Mission: Impossible (1996),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,117060
653,Dragonheart (1996),1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,116136
656,Eddie (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116168
661,James and the Giant Peach (1996),0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,116683
662,Fear (1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,116287
663,Kids in the Hall: Brain Candy (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116768
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112536
671,Mystery Science Theater 3000: The Movie (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,117128
673,Space Jam (1996),0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,117705
674,Barbarella (1968),0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62711
678,Some Folks Call It a Sling Blade (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,108181
688,Operation Dumbo Drop (1995),1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,114048
694,"Substitute, The (1996)",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,117774
697,Feeling Minnesota (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,116289
700,Angus (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112368
704,"Quest, The (1996)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117420
707,Mulholland Falls (1996),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,117107
708,"Truth About Cats & Dogs, The (1996)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,117979
709,Oliver & Company (1988),0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,95776
710,Celtic Pride (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115851
711,Flipper (1996),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116322
714,Dead Man (1995),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,112817
719,Multiplicity (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117108
720,Wallace & Gromit: The Best of Aardman Animation (1996),0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118114
724,"Craft, The (1996)",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,115963
725,"Great White Hype, The (1996)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116448
728,Cold Comfort Farm (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112701
733,"Rock, The (1996)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,117500
735,Cemetery Man (Dellamorte Dellamore) (1994),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,109592
736,Twister (1996),1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,117998
737,Barb Wire (1996),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115624
741,Ghost in the Shell (Kôkaku kidôtai) (1995),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,113568
742,Thinner (1996),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,117894
743,Spy Hard (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117723
745,Wallace & Gromit: A Close Shave (1995),0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112691
748,"Arrival, The (1996)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,115571
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57012
761,"Phantom, The (1996)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117331
762,Striptease (1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117765
765,Jack (1996),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,116669
778,Trainspotting (1996),0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,117951
780,Independence Day (a.k.a. ID4) (1996),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,116629
781,Stealing Beauty (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,117737
782,"Fan, The (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,116277
783,"Hunchback of Notre Dame, The (1996)",0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,116583
784,"Cable Guy, The (1996)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,115798
785,Kingpin (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116778
786,Eraser (1996),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,116213
788,"Nutty Professor, The (1996)",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,117218
798,Daylight (1996),1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,116040
799,"Frighteners, The (1996)",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,116365
800,Lone Star (1996),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,116905
801,Harriet the Spy (1996),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116493
802,Phenomenon (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,117333
804,She's the One (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,117628
805,"Time to Kill, A (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,117913
809,Fled (1996),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116320
810,Kazaam (1996),0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,116756
813,Larger Than Life (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116823
818,"Very Brady Sequel, A (1996)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118073
828,"Adventures of Pinocchio, The (1996)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115472
829,Joe's Apartment (1996),0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,116707
830,"First Wives Club, The (1996)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116313
832,Ransom (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,117438
833,High School High (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116531
836,Chain Reaction (1996),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,115857
837,Matilda (1996),0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,117008
838,Emma (1996),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,116191
839,"Crow: City of Angels, The (1996)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,115986
842,Tales from the Crypt Presents: Bordello of Blood (1996),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,117826
848,"Spitfire Grill, The (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,117718
849,Escape from L.A. (1996),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,116225
851,Basquiat (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,115632
852,Tin Cup (1996),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,117918
858,"Godfather, The (1972)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,68646
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,104558
866,Bound (1996),0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,115736
880,"Island of Dr. Moreau, The (1996)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,116654
881,First Kid (1996),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116311
886,Bulletproof (1996),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115783
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,113253
892,Twelfth Night (1996),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,117991
898,"Philadelphia Story, The (1940)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,32904
899,Singin' in the Rain (1952),0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,45152
900,"American in Paris, An (1951)",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,43278
901,Funny Face (1957),0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50419
902,Breakfast at Tiffany's (1961),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,54698
903,Vertigo (1958),0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,52357
904,Rear Window (1954),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47396
905,It Happened One Night (1934),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25316
906,Gaslight (1944),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,36855
908,North by Northwest (1959),1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,53125
909,"Apartment, The (1960)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,53604
910,Some Like It Hot (1959),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53291
911,Charade (1963),0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,56923
912,Casablanca (1942),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,34583
913,"Maltese Falcon, The (1941)",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,33870
914,My Fair Lady (1964),0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,58385
915,Sabrina (1954),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47437
916,Roman Holiday (1953),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,46250
918,Meet Me in St. Louis (1944),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37059
919,"Wizard of Oz, The (1939)",0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,32138
920,Gone with the Wind (1939),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,31381
921,My Favorite Year (1982),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84370
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,43014
923,Citizen Kane (1941),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,33467
924,2001: A Space Odyssey (1968),0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,62622
